Time,FPS, Memory
32.5,145.3,807.0
32.6,144.3,806.6
32.6,144.9,806.6
32.6,143.8,806.9
32.6,145.8,806.7
32.6,142.4,806.9
32.6,142.4,806.9
32.6,142.7,806.7
32.6,140.4,806.9
32.6,140.1,806.0
32.6,140.8,806.0
32.6,142.5,806.1
32.6,142.6,805.7
32.6,142.4,805.6
32.6,139.7,805.9
32.7,127.8,805.9
32.7,117.2,805.9
32.7,118.2,805.9
32.7,119.5,805.7
32.7,119.6,805.7
32.7,120.9,805.9
32.7,120.8,805.6
32.7,122.2,805.9
32.7,122.1,805.7
32.7,130.4,805.6
32.7,132.6,805.5
32.8,122.3,805.9
32.8,130.5,805.6
32.8,135.2,805.9
32.8,142.2,805.7
32.8,147.1,805.6
32.8,148.3,805.7
32.8,146.2,805.8
32.8,131.5,805.8
32.8,131.7,805.9
32.8,131.8,805.5
32.8,140.8,805.5
32.8,145.5,805.8
32.8,143.9,806.1
32.8,130.0,806.1
32.9,118.6,805.8
32.9,119.6,806.0
32.9,120.7,805.7
32.9,120.1,806.0
32.9,120.9,806.0
32.9,120.3,805.6
32.9,127.0,806.0
32.9,130.5,805.7
32.9,137.3,805.6
32.9,143.1,805.6
32.9,139.3,806.1
32.9,134.4,805.8
32.9,132.6,806.2
33.0,129.9,805.8
33.0,127.3,806.2
33.0,125.6,806.1
33.0,114.3,806.1
33.0,105.9,806.2
33.0,107.1,805.9
33.0,109.2,805.7
33.0,110.8,806.2
33.0,112.5,806.0
33.0,113.8,806.1
33.0,114.8,806.1
33.1,114.8,805.8
33.1,117.6,806.2
33.1,116.1,806.2
33.1,118.3,806.2
33.1,115.2,806.3
33.1,117.2,806.0
33.1,114.9,806.3
33.1,115.8,806.0
33.1,102.8,806.3
33.1,107.8,806.3
33.1,110.0,806.2
33.2,113.1,806.0
33.2,118.4,806.3
33.2,123.7,805.9
33.2,129.1,805.9
33.2,134.2,806.2
33.2,135.3,806.3
33.2,121.3,805.9
33.2,115.9,806.3
33.2,111.9,806.3
33.2,111.0,805.8
33.2,112.2,805.9
33.2,112.1,806.2
33.3,112.8,805.7
33.3,114.1,806.2
33.3,115.2,805.9
33.3,115.5,806.2
33.3,115.1,805.7
33.3,116.6,805.7
33.3,116.2,806.2
33.3,117.7,805.7
33.3,118.6,806.2
33.3,119.7,805.7
33.3,120.5,805.7
33.3,121.1,806.1
33.4,121.2,805.6
33.4,121.2,805.9
33.4,121.0,806.1
33.4,121.8,805.7
33.4,123.2,806.1
33.4,128.5,805.6
33.4,133.3,805.6
33.4,133.3,805.9
33.4,131.4,805.6
33.4,128.7,805.6
33.4,128.7,805.7
33.4,129.0,805.6
33.4,128.8,806.0
33.5,129.1,805.5
33.5,129.6,805.5
33.5,129.6,805.9
33.5,129.0,805.5
33.5,127.8,805.8
33.5,127.3,805.4
33.5,126.4,805.4
33.5,126.6,805.8
33.5,126.3,805.3
33.5,126.1,805.7
33.5,125.1,805.3
33.5,125.7,805.3
33.5,127.1,805.7
